Gene,Count
Vmn1r27,1
Vmn1r28,1
Vmn1r29,1
Vmn1r30,1
Vmn1r31,1
Abcg2,1
Herc3,1
Nap1l5,1
Fam13a,1
Tigd2,1
Gprin3,1
A530053G22Rik,1
1600015I10Rik&1700012A03Rik&1700012C14Rik&1700024N05Rik&1700025N23Rik&1700026J14Rik&1700034O15Rik&1700065J11Rik&1700074P13Rik&1700094M24Rik&1810009J06Rik&1810058I24Rik&2010310C07Rik&2210010C04Rik&2210408F21Rik&3110062M04Rik&4921507P07Rik&4921529L05Rik&4930563H07Rik&4930599N23Rik&5430402O13Rik&6430584L05Rik&9130019P16Rik&9330158H04Rik&9430018G01Rik&A530053G22Rik&AI854703&Aass&Abcg2&Adck2&Adcyap1r1&Agbl3&Agk&Ahcyl2&Akr1b10&Akr1b3&Akr1b7&Akr1b8&Akr1d1&Aoc1&Aqp1&Arf5&Arhgef5&Asb15&Atp6v0a4&Atp6v0e2&Atp6v1f&Avl9&BB283400&Bpgm&Braf&C530044C16Rik&Cadps2&Cald1&Calu&Casp2&Cbx3&Ccdc126&Ccdc129&Ccdc136&Cep41&Chchd3&Chn2&Chrm2&Clcn1&Clec2l&Clec5a&Cnot4&Cntnap2&Copg2&Cpa1&Cpa2&Cpa4&Cpa5&Cped1&Cpvl&Creb3l2&Creb5&Crhr2&Cul1&Cycs&D630045J12Rik&Dennd2a&Dfna5&Dgki&Doxl2&E330009J07Rik&Epha1&Ephb6&Evx1&Evx1os&Exoc4&Ezh2&Fam131b&Fam13a&Fam180a&Fam188b&Fam221a&Fam3c&Fam71f1&Fam71f2&Fezf1&Fkbp14&Fkbp9&Flnc&Fmc1&Fscn3&Gars&Gcc1&Ggct&Ghrhr&Gimap1&Gimap3&Gimap4&Gimap5&Gimap6&Gimap7&Gimap8&Gimap9&Gm10334&Gm20756&Gm2663&Gm3279&Gm4872&Gm5111&Gm5409&Gm5771&Gm6559&Gm6644&Gm9047&Gpnmb&Gpr37&Gprin3&Grm8&Gstk1&Halr1&Herc3&Herc6&Hibadh&Hilpda&Hipk2&Hnrnpa2b1&Hotairm1&Hottip&Hoxa1&Hoxa10&Hoxa11&Hoxa11os&Hoxa13&Hoxa2&Hoxa3&Hoxa4&Hoxa5&Hoxa6&Hoxa7&Hoxa9&Hoxaas2&Hoxaas3&Hyal4&Hyal5&Hyal6&Igf2bp3&Impdh1&Ing3&Inmt&Iqub&Irf5&Jazf1&Kbtbd2&Kcnd2&Kcp&Kdm7a&Kel&Klf14&Klhdc10&Klrg2&Krba1&Lancl2&Lep&Lmod2&Lncpint&Lrguk&Lrrc4&Lrrc61&Lsm5&Luc7l2&Malsu1&Mest&Mgam&Mir129-1&Mir148a&Mir182&Mir183&Mir1950&Mir196b&Mir29a&Mir29b-1&Mir335&Mir490&Mir592&Mir6371&Mir704&Mir7670&Mir96&Mira&Mirc35hg&Mkln1&Mkln1os&Mkrn1&Moxd2&Mpp6&Mrps33&Mtpn&Mturn&Nap1l5&Ndufa5&Ndufb2&Neurod6&Nfe2l3&Nobox&Nod1&Npvf&Npy&Nrf1&Nt5c3&Nup205&Olfr13&Olfr237-ps1&Olfr38&Olfr434&Olfr435&Olfr437&Olfr441&Olfr444&Olfr446&Olfr447&Olfr448&Olfr449&Olfr450&Olfr452&Olfr453&Olfr455&Olfr456&Olfr457&Olfr458&Olfr459&Olfr460&Olfr461&Olfr47&Opn1sw&Osbpl3&Parp12&Pax4&Pde1c&Pdia4&Pip&Plekha8&Plxna4&Plxna4os1&Podxl&Pot1a&Ppm1k&Ppp1r17&Prr15&Prrt4&Prss1&Prss2&Prss3&Prss37&Prss58&Ptn&Ptprz1&Pyurf&Rab19&Rarres2&Rbm28&Repin1&Rn4.5s&Rn4.5s&Rn4.5s&Rn4.5s&Rn4.5s&Rn4.5s&Rn4.5s&Rn4.5s&Rn4.5s&Rn4.5s&Rnf133&Rnf148&Scrn1&Skap2&Slc13a1&Slc13a4&Slc23a4&Slc35b4&Slc37a3&Smkr-ps&Smo&Snd1&Snx10&Spam1&Ssbp1&Ssmem1&Sspo&Stk31&Stra8&Strip2&Sva&Sval1&Sval2&Sval3&Svopl&Svs1&Tas2r108&Tas2r118&Tas2r126&Tas2r135&Tas2r137&Tas2r138&Tas2r139&Tas2r143&Tas2r144&Tax1bp1&Tbxas1&Tcaf1&Tcaf2&Tcaf3&Tigd2&Tmem139&Tmem140&Tmem176a&Tmem176b&Tmem178b&Tmem209&Tmem213&Tmem229a&Tnpo3&Tpk1&Tra2a&Tril&Trim24&Trpv5&Trpv6&Try10&Try4&Try5&Tsga13&Tspan12&Tspan33&Ttc26&Ube2h&Ubn2&Vmn1r10&Vmn1r11&Vmn1r12&Vmn1r13&Vmn1r14&Vmn1r15&Vmn1r16&Vmn1r17&Vmn1r18&Vmn1r19&Vmn1r20&Vmn1r21&Vmn1r22&Vmn1r23&Vmn1r24&Vmn1r25&Vmn1r26&Vmn1r27&Vmn1r28&Vmn1r29&Vmn1r30&Vmn1r31&Vmn1r4&Vmn1r5&Vmn1r6&Vmn1r7&Vmn1r8&Vmn1r9&Vopp1&Wasl&Wdr91&Wee2&Wipf3&Wnt16&Zc3hav1&Zc3hav1l&Zc3hc1&Zfp212&Zfp282&Zfp398&Zfp467&Zfp746&Zfp775&Zfp777&Zfp783&Zfp786&Zfp800&Zfp862-ps&Zfp956&Znrf2&Zyx,1
Olfr299&Olfr301&Olfr303&Olfr304&Olfr305&Olfr307,1
Olfr299Olfr307,1
Olfr308-Olfr307,1
Olfr307-Olfr305,1
Olfr305-Olfr304,1
Olfr304-Olfr303,1
Olfr303-Olfr301,1
Olfr301-Olfr299,1
Olfr299-Olfr298,1
Gm12409-Aldh1b1,1
Ate1Ate1,1
Dlg2,1
Dlg2Asb7,1
Lins1,1
Cers3,1
Adamts17,1
1700112J16Rik,1
Lysmd4,1
Mef2a,1
Lrrc28,1
Ttc23,1
Synm,1
4833412C05Rik,1
Igf1r,1
Pgpep1l,1
Gm16157,1
Fam169b,1
4933436H12Rik,1
Gm5334,1
Arrdc4,1
4930402F11Rik,1
Gm29683,1
Nr2f2,1
B130024G19Rik,1
4930441H08Rik,1
Gm36633,1
1700011C11Rik,1
Mctp2,1
Gm6567,1
LOC100505025,1
A730056A06Rik,1
Rgma,1
Chd2,1
1810026B05Rik,1
Gm4971,1
Fam174b,1
Gm10619,1
Mir7234,1
Gm21269,1
St8sia2,1
Slco3a1,1
4930533N22Rik,1
Sv2b,1
1500012K07Rik,1
Akap13,1
Klhl25,1
Agbl1,1
Ntrk3,1
E430016F16Rik,1
Mrpl46,1
Mrps11,1
Det1,1
Mir7-2,1
Aen,1
Isg20,1
Gm26633,1
Acan,1
Hapln3,1
Mfge8,1
Abhd2,1
Rlbp1,1
Fanci,1
Polg,1
Mir9-3hg,1
Mir9-3,1
Rhcg,1
Ticrr,1
Kif7,1
Plin1,1
Pex11a,1
Wdr93,1
Mesp1,1
Mesp2,1
Anpep,1
Ap3s2,1
Arpin,1
Zfp710,1
Gm21057,1
Idh2,1
Sema4b,1
Cib1,1
Gdpgp1,1
Ttll13,1
Ngrn,1
Vps33b,1
Prc1,1
Rccd1,1
Unc45a,1
Hddc3,1
Man2a2,1
Fes,1
Furin,1
Blm,1
Crtc3,1
Gm15880,1
Iqgap1,1
Zscan2,1
Wdr73,1
Nmb,1
Sec11a,1
Zfp592,1
Alpk3,1
Slc28a1,1
Pde8a,1
Rps17,1
Cpeb1,1
Ap3b2,1
BC048679,1
2900076A07Rik,1
Mir1839,1
Fsd2,1
Whamm,1
Homer2,1
Fam103a1,1
3110040N11Rik,1
Btbd1,1
Tm6sf1,1
Hdgfrp3,1
Bnc1,1
Gm20744,1
Sh3gl3,1
Adamtsl3,1
Saxo2,1
Efl1,1
4933406J10Rik,1
Mex3b,1
4933430H16Rik,1
Tmc3,1
Stard5,1
Il16,1
Cfap161,1
Mesdc1,1
Mesdc2,1
Cemip,1
Abhd17c,1
Arnt2,1
Gm2115,1
Fah,1
Zfand6,1
2610206C17Rik,1
Olfr291,1
Olfr290,1
Vmn2r65,1
Vmn2r66,1
Vmn2r67,1
Vmn2r68,1
Vmn2r69,1
Vmn2r70,1
Vmn2r71,1
Vmn2r72,1
Vmn2r73,1
Vmn2r74,1
Vmn2r75,1
Vmn2r76,1
Olfr310,1
Olfr309,1
Olfr308,1
Olfr298,1
Olfr297,1
Olfr295,1
Olfr294,1
Olfr293,1
Olfr292,1
Folh1,1
Vmn2r77,1
Vmn2r78,1
Vmn2r79,1
Nox4,1
Tyr,1
Grm5,1
Ctsc,1
Rab38,1
Tmem135,1
Fzd4,1
AI314278,1
Prss23,1
Me3,1
Ccdc81,1
l7Rn6,1
Eed,1
E230029C05Rik,1
2310010J17Rik,1
Picalm,1
Ccdc83,1
Sytl2,1
Ccdc89,1
Crebzf,1
Tmem126a,1
Tmem126b,1
1500012K07Rik&1700011C11Rik&1700112J16Rik&1810026B05Rik&2310010J17Rik&2610206C17Rik&2900076A07Rik&3110040N11Rik&4833412C05Rik&4930402F11Rik&4930441H08Rik&4930533N22Rik&4933406J10Rik&4933430H16Rik&4933436H12Rik&A730056A06Rik&AI314278&Abhd17c&Abhd2&Acan&Adamts17&Adamtsl3&Aen&Agbl1&Akap13&Alpk3&Anpep&Ap3b2&Ap3s2&Arnt2&Arpin&Arrdc4&Asb7&B130024G19Rik&BC048679&Blm&Bnc1&Btbd1&Ccdc81&Ccdc83&Ccdc89&Cemip&Cers3&Cfap161&Chd2&Cib1&Cpeb1&Crebzf&Crtc3&Ctsc&Det1&Dlg2&E230029C05Rik&E430016F16Rik&Eed&Efl1&Fah&Fam103a1&Fam169b&Fam174b&Fanci&Fes&Folh1&Fsd2&Furin&Fzd4&Gdpgp1&Gm10619&Gm15880&Gm16157&Gm20744&Gm21057&Gm2115&Gm21269&Gm26633&Gm29683&Gm36633&Gm4971&Gm5334&Gm6567&Grm5&Hapln3&Hddc3&Hdgfrp3&Homer2&Idh2&Igf1r&Il16&Iqgap1&Isg20&Kif7&Klhl25&LOC100505025&Lins1&Lrrc28&Lysmd4&Man2a2&Mctp2&Me3&Mef2a&Mesdc1&Mesdc2&Mesp1&Mesp2&Mex3b&Mfge8&Mir1839&Mir7-2&Mir7234&Mir9-3&Mir9-3hg&Mrpl46&Mrps11&Ngrn&Nmb&Nox4&Nr2f2&Ntrk3&Olfr290&Olfr291&Olfr292&Olfr293&Olfr294&Olfr295&Olfr297&Olfr298&Olfr299&Olfr301&Olfr303&Olfr304&Olfr305&Olfr307&Olfr308&Olfr309&Olfr310&Pde8a&Pex11a&Pgpep1l&Picalm&Plin1&Polg&Prc1&Prss23&Rab38&Rccd1&Rgma&Rhcg&Rlbp1&Rps17&Saxo2&Sec11a&Sema4b&Sh3gl3&Slc28a1&Slco3a1&St8sia2&Stard5&Sv2b&Synm&Sytl2&Ticrr&Tm6sf1&Tmc3&Tmem126a&Tmem126b&Tmem135&Ttc23&Ttll13&Tyr&Unc45a&Vmn2r65&Vmn2r66&Vmn2r67&Vmn2r68&Vmn2r69&Vmn2r70&Vmn2r71&Vmn2r72&Vmn2r73&Vmn2r74&Vmn2r75&Vmn2r76&Vmn2r77&Vmn2r78&Vmn2r79&Vps33b&Wdr73&Wdr93&Whamm&Zfand6&Zfp592&Zfp710&Zscan2&l7Rn6,1
Asb7,1
Utrn,1
UtrnUtrn,1
1700016L04Rik&Adat2&Adgrg6&Aig1&B230208H11Rik&C330004P14Rik&Fuca2&Gje1&Gm20125&Hivep2&Hymai&Ltv1&Nmbr&Pex3&Phactr2&Plagl1&Sf3b5&Stx11&Utrn&Vta1&Zc2hc1b,1
B230208H11Rik,1
Stx11,1
Sf3b5,1
Plagl1,1
Hymai,1
Zc2hc1b,1
Ltv1,1
Phactr2,1
Fuca2,1
Pex3,1
Adat2,1
Aig1,1
Hivep2,1
Adgrg6,1
Vta1,1
1700016L04Rik,1
Gje1,1
Nmbr,1
C330004P14Rik,1
Gm20125,1
Pex3Utrn,1
Wdr70Gdnf&Wdr70,1
Gdnf,1
GdnfGdnf,1
Wdr70,1
Egflam-Gdnf,1
Gdnf-Wdr70,1
Cacul1&Grk5,1
Grk5,1
Grk5Cacul1&Eif3a&Fam45a&Gm38437&Grk5&Mir3084-1&Nanos1&Prdx3&Sfxn4&Snora19,1
Nanos1,1
Eif3a,1
Snora19,1
Mir3084-1,1
Gm38437,1
Fam45a,1
Sfxn4,1
Prdx3,1
Fam45aCacul1,1
Cacul1,1
Cacul1Cacul1,1
Cacul1-Nanos1,1
Nanos1-Eif3a,1
Eif3a-Fam45a,1
Fam45a-Sfxn4,1
Sfxn4-Prdx3,1
Prdx3-Grk5,1
Slc6a15-Gm21293,1
Olfr513-Olfr514,1
Rprl2-Naaladl2,1
