"","Event","time","n.risk","n.event","n.censor","surv","std.err","lower","upper"
"2590","Diploid",150.4,928,0,1,0.53079678203626,0.0187743969533694,0.511619967317109,0.550692392436318
"2591","Diploid",150.4666667,927,0,1,0.53079678203626,0.0187743969533694,0.511619967317109,0.550692392436318
"2592","Diploid",150.5,926,0,1,0.53079678203626,0.0187743969533694,0.511619967317109,0.550692392436318
"2593","Diploid",150.5666667,925,0,1,0.53079678203626,0.0187743969533694,0.511619967317109,0.550692392436318
"2594","Diploid",150.6,924,3,1,0.529073415860818,0.0188680478266197,0.509865267975185,0.549005192062342
"2595","Diploid",150.7,920,0,1,0.529073415860818,0.0188680478266197,0.509865267975185,0.549005192062342
"2596","Diploid",150.7333333,919,1,0,0.528497710294049,0.0188994329464119,0.509279134938916,0.54844153357972
"2597","Diploid",151,918,0,1,0.528497710294049,0.0188994329464119,0.509279134938916,0.54844153357972
"2598","Diploid",151.0666667,917,0,1,0.528497710294049,0.0188994329464119,0.509279134938916,0.54844153357972
"2599","Diploid",151.1666667,916,1,0,0.527920747728226,0.0189309715490449,0.508691707842235,0.547876663970243
"2600","Diploid",151.2,915,1,0,0.527343785162403,0.0189625265364949,0.508104335103424,0.547311740004748
"2601","Diploid",151.4,914,0,2,0.527343785162403,0.0189625265364949,0.508104335103424,0.547311740004748
"2602","Diploid",151.6666667,912,1,0,0.526765557327795,0.0189942366367102,0.507515659746471,0.546745597023504
"2603","Diploid",151.7,911,0,1,0.526765557327795,0.0189942366367102,0.507515659746471,0.546745597023504
"2604","Diploid",151.9,910,0,1,0.526765557327795,0.0189942366367102,0.507515659746471,0.546745597023504
"2605","Diploid",151.9333333,909,1,0,0.526186057264728,0.0190261031299982,0.506925674552016,0.546178228404941
"2606","Diploid",152.0666667,908,3,0,0.524447557075527,0.0191218040493268,0.50515604880211,0.544475792727238
"2607","Diploid",152.1,905,0,1,0.524447557075527,0.0191218040493268,0.50515604880211,0.544475792727238
"2608","Diploid",152.2,904,0,1,0.524447557075527,0.0191218040493268,0.50515604880211,0.544475792727238
"2609","Diploid",152.3,903,0,2,0.524447557075527,0.0191218040493268,0.50515604880211,0.544475792727238
"2610","Diploid",152.3333333,901,1,0,0.523865484315177,0.0191540227571766,0.504563524325996,0.543905836283686
"2611","Diploid",152.4,900,0,1,0.523865484315177,0.0191540227571766,0.504563524325996,0.543905836283686
"2612","Diploid",152.6,899,0,1,0.523865484315177,0.0191540227571766,0.504563524325996,0.543905836283686
"2613","Diploid",152.7,898,0,1,0.523865484315177,0.0191540227571766,0.504563524325996,0.543905836283686
"2614","Diploid",152.9333333,897,1,1,0.523281464823187,0.019186474782256,0.503968967319042,0.543334032815861
"2615","Diploid",153,895,1,0,0.522696792795451,0.0192190169227811,0.503373766581568,0.542761572685928
"2616","Diploid",153.2,894,0,1,0.522696792795451,0.0192190169227811,0.503373766581568,0.542761572685928
"2617","Diploid",153.3,893,1,1,0.522111466039801,0.0192516496954051,0.502777919922077,0.542188453726209
"2618","Diploid",153.4,891,1,0,0.521525482351766,0.0192843736207526,0.502181425136898,0.541614673756792
"2619","Diploid",153.5333333,890,0,1,0.521525482351766,0.0192843736207526,0.502181425136898,0.541614673756792
"2620","Diploid",153.5666667,889,0,1,0.521525482351766,0.0192843736207526,0.502181425136898,0.541614673756792
"2621","Diploid",153.8333333,888,1,0,0.520938178880649,0.0193172631528106,0.501583571242044,0.541039622855852
"2622","Diploid",153.8666667,887,1,0,0.520350875409532,0.0193501708358406,0.500985774513458,0.540464514790714
"2623","Diploid",153.9,886,1,0,0.519763571938415,0.0193830968279971,0.500388034852641,0.539889349659884
"2624","Diploid",153.9666667,885,0,1,0.519763571938415,0.0193830968279971,0.500388034852641,0.539889349659884
"2625","Diploid",154,884,1,0,0.519175604096856,0.0194161158433806,0.499789639566059,0.539313516229279
"2626","Diploid",154.3,883,0,1,0.519175604096856,0.0194161158433806,0.499789639566059,0.539313516229279
"2627","Diploid",154.5,882,1,0,0.518586969625091,0.0194492284208578,0.499190586395473,0.538737012263846
"2628","Diploid",154.7,881,1,1,0.517998335153326,0.0194823597835234,0.498591590516579,0.53816045100884
"2629","Diploid",154.8,879,0,1,0.517998335153326,0.0194823597835234,0.498591590516579,0.53816045100884
"2630","Diploid",155.1,878,1,0,0.51740835982855,0.0195156612471543,0.497991213762966,0.537582598691983
"2631","Diploid",155.3666667,877,1,0,0.516818384503774,0.0195489818185261,0.497390894628123,0.537004688758507
"2632","Diploid",155.4,876,0,1,0.516818384503774,0.0195489818185261,0.497390894628123,0.537004688758507
"2633","Diploid",155.5,875,0,1,0.516818384503774,0.0195489818185261,0.497390894628123,0.537004688758507
"2634","Diploid",155.6,874,0,1,0.516818384503774,0.0195489818185261,0.497390894628123,0.537004688758507
"2635","Diploid",155.7,873,1,1,0.516226381772383,0.0195825511281665,0.496788458515893,0.536424855830826
"2636","Diploid",155.7333333,871,1,0,0.515633699359327,0.0196162170238304,0.496185351545732,0.535844339391949
"2637","Diploid",155.8,870,0,2,0.515633699359327,0.0196162170238304,0.496185351545732,0.535844339391949
"2638","Diploid",156,868,0,1,0.515633699359327,0.0196162170238304,0.496185351545732,0.535844339391949
"2639","Diploid",156.3,867,0,1,0.515633699359327,0.0196162170238304,0.496185351545732,0.535844339391949
"2640","Diploid",156.3333333,866,1,0,0.515038279383161,0.0196502143347703,0.495579365955643,0.535261246638969
"2641","Diploid",156.6,865,0,1,0.515038279383161,0.0196502143347703,0.495579365955643,0.535261246638969
"2642","Diploid",156.8,864,2,1,0.513846061143848,0.0197184259873753,0.494366094098238,0.534093615450455
"2643","Diploid",156.9,861,1,0,0.513249259679105,0.0197526412224691,0.493758804564002,0.533509073916683
"2644","Diploid",157.1,860,0,1,0.513249259679105,0.0197526412224691,0.493758804564002,0.533509073916683
"2645","Diploid",157.2,859,0,1,0.513249259679105,0.0197526412224691,0.493758804564002,0.533509073916683
"2646","Diploid",157.4333333,858,0,1,0.513249259679105,0.0197526412224691,0.493758804564002,0.533509073916683
"2647","Diploid",157.5,857,0,1,0.513249259679105,0.0197526412224691,0.493758804564002,0.533509073916683
"2648","Diploid",157.5333333,856,0,1,0.513249259679105,0.0197526412224691,0.493758804564002,0.533509073916683
"2649","Diploid",157.7333333,855,0,1,0.513249259679105,0.0197526412224691,0.493758804564002,0.533509073916683
"2650","Diploid",157.8,854,1,0,0.512648265229832,0.019787359360603,0.493147074686005,0.532920618074214
"2651","Diploid",157.8333333,853,1,0,0.512047270780559,0.0198220979741739,0.492535406004993,0.532332101037141
"2652","Diploid",157.9,852,0,1,0.512047270780559,0.0198220979741739,0.492535406004993,0.532332101037141
"2653","Diploid",158.0333333,851,0,2,0.512047270780559,0.0198220979741739,0.492535406004993,0.532332101037141
"2654","Diploid",158.5333333,849,1,0,0.511444152675988,0.0198571032526249,0.491921518630187,0.531741571368633
"2655","Diploid",158.6333333,848,1,0,0.510841034571418,0.0198921293691863,0.491307693104724,0.531150979853214
"2656","Diploid",158.7,847,0,1,0.510841034571418,0.0198921293691863,0.491307693104724,0.531150979853214
"2657","Diploid",158.9666667,846,0,1,0.510841034571418,0.0198921293691863,0.491307693104724,0.531150979853214
"2658","Diploid",159,845,1,0,0.510236488968375,0.0199273425574127,0.490692396802028,0.530559014917465
"2659","Diploid",159.0666667,844,1,0,0.509631943365331,0.0199625769524138,0.490077162717797,0.529966987765726
"2660","Diploid",159.2,843,1,0,0.509027397762288,0.0199978327384427,0.489461990743508,0.529374898506526
"2661","Diploid",159.2333333,842,1,0,0.508422852159245,0.020033110099794,0.488846880771469,0.528782747247568
"2662","Diploid",159.5,841,0,1,0.508422852159245,0.020033110099794,0.488846880771469,0.528782747247568
"2663","Diploid",159.7,840,1,0,0.507817586859056,0.0200684932923305,0.488231060306947,0.528189872559988
"2664","Diploid",159.7333333,839,0,1,0.507817586859056,0.0200684932923305,0.488231060306947,0.528189872559988
"2665","Diploid",160,838,0,2,0.507817586859056,0.0200684932923305,0.488231060306947,0.528189872559988
"2666","Diploid",160.3,836,0,1,0.507817586859056,0.0200684932923305,0.488231060306947,0.528189872559988
"2667","Diploid",160.3333333,835,1,0,0.507209422084374,0.0201042383588945,0.487612189610195,0.527594271293389
"2668","Diploid",160.4,834,1,0,0.506601257309693,0.0201400055780028,0.48699338208481,0.526998606858002
"2669","Diploid",160.78,833,0,1,0.506601257309693,0.0201400055780028,0.48699338208481,0.526998606858002
"2670","Diploid",160.9,832,0,1,0.506601257309693,0.0201400055780028,0.48699338208481,0.526998606858002
"2671","Diploid",161.0666667,831,0,1,0.506601257309693,0.0201400055780028,0.48699338208481,0.526998606858002
"2672","Diploid",161.1333333,830,1,0,0.505990894349079,0.0201760542521359,0.486372277659238,0.52640085984415
"2673","Diploid",161.2,829,0,1,0.505990894349079,0.0201760542521359,0.486372277659238,0.52640085984415
"2674","Diploid",161.6666667,828,1,0,0.50537979423513,0.0202122126297795,0.485750445601337,0.525802371843341
"2675","Diploid",161.7,827,1,0,0.504768694121182,0.0202483937538939,0.485128677606958,0.525203819781668
"2676","Diploid",161.7666667,826,0,1,0.504768694121182,0.0202483937538939,0.485128677606958,0.525203819781668
"2677","Diploid",161.8,825,1,0,0.504156853279823,0.0202846856150454,0.484506178337112,0.524604523272277
"2678","Diploid",161.93,824,0,1,0.504156853279823,0.0202846856150454,0.484506178337112,0.524604523272277
"2679","Diploid",161.9333333,823,1,0,0.503544269010953,0.0203210888977707,0.483882945096049,0.524004479644236
"2680","Diploid",162.2,822,0,1,0.503544269010953,0.0203210888977707,0.483882945096049,0.524004479644236
"2681","Diploid",162.7666667,821,0,1,0.503544269010953,0.0203210888977707,0.483882945096049,0.524004479644236
"2682","Diploid",162.8333333,820,1,0,0.502930190634111,0.0203576933828558,0.483258172080418,0.52340299919268
"2683","Diploid",163.1666667,819,1,0,0.502316112257268,0.0203943214253309,0.482633463933938,0.522801453874723
"2684","Diploid",163.2,818,2,0,0.501087955503583,0.0204676489843749,0.481384241800717,0.521598169087359
"2685","Diploid",163.4,816,1,1,0.50047387712674,0.0205043489021189,0.480759727592324,0.520996429839626
"2686","Diploid",163.4333333,814,0,1,0.50047387712674,0.0205043489021189,0.480759727592324,0.520996429839626
"2687","Diploid",163.5333333,813,0,2,0.50047387712674,0.0205043489021189,0.480759727592324,0.520996429839626
"2688","Diploid",163.7,811,1,1,0.49985677000328,0.0205414362313435,0.480132026930952,0.520391843291978
"2689","Diploid",163.7333333,809,0,1,0.49985677000328,0.0205414362313435,0.480132026930952,0.520391843291978
"2690","Diploid",163.8666667,808,0,1,0.49985677000328,0.0205414362313435,0.480132026930952,0.520391843291978
"2691","Diploid",164.0333333,807,1,0,0.499237368801293,0.0205788245179813,0.479501928747088,0.519785084199522
"2692","Diploid",164.1,806,0,1,0.499237368801293,0.0205788245179813,0.479501928747088,0.519785084199522
"2693","Diploid",164.3,805,0,1,0.499237368801293,0.0205788245179813,0.479501928747088,0.519785084199522
"2694","Diploid",164.3333333,804,1,2,0.498616426800296,0.0206164239495555,0.478870242373583,0.519176843904072
"2695","Diploid",164.5,801,0,1,0.498616426800296,0.0206164239495555,0.478870242373583,0.519176843904072
"2696","Diploid",164.5666667,800,1,0,0.497993156266796,0.0206543310721327,0.478236121935186,0.51856639913573
"2697","Diploid",164.6,799,1,0,0.497369885733295,0.0206922634950362,0.477602069392905,0.517955886474277
"2698","Diploid",164.7,798,0,2,0.497369885733295,0.0206922634950362,0.477602069392905,0.517955886474277
"2699","Diploid",164.7333333,796,0,1,0.497369885733295,0.0206922634950362,0.477602069392905,0.517955886474277
"2700","Diploid",164.9,795,0,1,0.497369885733295,0.0206922634950362,0.477602069392905,0.517955886474277
"2701","Diploid",164.9333333,794,0,1,0.497369885733295,0.0206922634950362,0.477602069392905,0.517955886474277
"2702","Diploid",164.9666667,793,1,0,0.496742685372976,0.0207307014655794,0.476963862523875,0.517341699989281
"2703","Diploid",165,792,1,0,0.496115485012657,0.0207691652164758,0.476325725033891,0.516727444128345
"2704","Diploid",165.1666667,791,1,1,0.495488284652337,0.0208076549721212,0.475687656800003,0.516113119014431
"2705","Diploid",165.2,789,0,1,0.495488284652337,0.0208076549721212,0.475687656800003,0.516113119014431
"2706","Diploid",165.3666667,788,0,1,0.495488284652337,0.0208076549721212,0.475687656800003,0.516113119014431
"2707","Diploid",165.4,787,1,0,0.49485869343931,0.0208464650717224,0.475047088720729,0.515496531368965
"2708","Diploid",165.4333333,786,0,2,0.49485869343931,0.0208464650717224,0.475047088720729,0.515496531368965
"2709","Diploid",165.5,784,1,0,0.49422749612625,0.0208854999958967,0.474404864608616,0.51487840060143
"2710","Diploid",165.64,783,0,1,0.49422749612625,0.0208854999958967,0.474404864608616,0.51487840060143
"2711","Diploid",165.6666667,782,0,1,0.49422749612625,0.0208854999958967,0.474404864608616,0.51487840060143
"2712","Diploid",165.7,781,0,1,0.49422749612625,0.0208854999958967,0.474404864608616,0.51487840060143
"2713","Diploid",166.0333333,780,0,1,0.49422749612625,0.0208854999958967,0.474404864608616,0.51487840060143
"2714","Diploid",166.1,779,0,2,0.49422749612625,0.0208854999958967,0.474404864608616,0.51487840060143
"2715","Diploid",166.29,777,0,1,0.49422749612625,0.0208854999958967,0.474404864608616,0.51487840060143
"2716","Diploid",166.3,776,1,1,0.493590605022994,0.0209252693389913,0.473756589035811,0.514254980311312
"2717","Diploid",166.4,774,1,0,0.492952891063016,0.0209651685809753,0.473107501456534,0.513630733098219
"2718","Diploid",166.6,773,0,1,0.492952891063016,0.0209651685809753,0.473107501456534,0.513630733098219
"2719","Diploid",166.6666667,772,0,1,0.492952891063016,0.0209651685809753,0.473107501456534,0.513630733098219
"2720","Diploid",166.7333333,771,1,0,0.492313522851521,0.0210053024522575,0.472456707698453,0.513004897238479
"2721","Diploid",167.1,770,1,0,0.491674154640025,0.0210454638686019,0.471805987921756,0.5123789874008
"2722","Diploid",167.4,769,0,1,0.491674154640025,0.0210454638686019,0.471805987921756,0.5123789874008
"2723","Diploid",167.4333333,768,0,1,0.491674154640025,0.0210454638686019,0.471805987921756,0.5123789874008
"2724","Diploid",167.5,767,0,1,0.491674154640025,0.0210454638686019,0.471805987921756,0.5123789874008
"2725","Diploid",167.9333333,766,1,0,0.491032282375482,0.0210859683962502,0.471152648135954,0.511750710282118
"2726","Diploid",168.2,765,1,0,0.490390410110939,0.0211265009948219,0.470499383220757,0.511122358296357
"2727","Diploid",168.2666667,764,1,1,0.489748537846396,0.0211670619179676,0.469846193038511,0.510493931581187
"2728","Diploid",168.3,762,1,0,0.4891058232298,0.0212077579912252,0.469192171392979,0.509864658668684
"2729","Diploid",168.5,761,0,1,0.4891058232298,0.0212077579912252,0.469192171392979,0.509864658668684
"2730","Diploid",168.5333333,760,1,0,0.488462262936076,0.0212485901175503,0.468537314966613,0.509234536270893
"2731","Diploid",168.6,759,1,0,0.487818702642353,0.0212894513562581,0.467882533649896,0.508604338767073
"2732","Diploid",168.7,758,0,1,0.487818702642353,0.0212894513562581,0.467882533649896,0.508604338767073
"2733","Diploid",168.9666667,757,1,0,0.487174292202931,0.0213304500372101,0.467226913003329,0.507973287450022
"2734","Diploid",169.2333333,756,1,0,0.486529881763509,0.0213714783601152,0.466571367591171,0.507342160902232
"2735","Diploid",169.38,755,0,1,0.486529881763509,0.0213714783601152,0.466571367591171,0.507342160902232
"2736","Diploid",169.6,754,1,0,0.485884616668332,0.0214126455321906,0.465914978259996,0.506710176171218
"2737","Diploid",169.6666667,753,0,1,0.485884616668332,0.0214126455321906,0.465914978259996,0.506710176171218
"2738","Diploid",169.8333333,752,1,0,0.485238493507869,0.0214539524893277,0.465257741609181,0.506077329884756
"2739","Diploid",169.9,751,0,1,0.485238493507869,0.0214539524893277,0.465257741609181,0.506077329884756
"2740","Diploid",170,750,0,1,0.485238493507869,0.0214539524893277,0.465257741609181,0.506077329884756
"2741","Diploid",170.04,749,0,1,0.485238493507869,0.0214539524893277,0.465257741609181,0.506077329884756
"2742","Diploid",170.2666667,748,1,0,0.484589778944356,0.0214956220512094,0.464597793639002,0.505442034104456
"2743","Diploid",170.6333333,747,1,0,0.483941064380842,0.0215373223827603,0.463937922379446,0.504806661617361
"2744","Diploid",170.6666667,746,1,0,0.483292349817329,0.021579053753282,0.463278127692655,0.504171212561345
"2745","Diploid",170.8,745,0,1,0.483292349817329,0.021579053753282,0.463278127692655,0.504171212561345
"2746","Diploid",170.8333333,744,0,1,0.483292349817329,0.021579053753282,0.463278127692655,0.504171212561345
"2747","Diploid",170.8666667,743,0,1,0.483292349817329,0.021579053753282,0.463278127692655,0.504171212561345
"2748","Diploid",170.9,742,1,0,0.482641012418654,0.021621154717671,0.462615588703257,0.503533284560203
"2749","Diploid",171.1,741,0,1,0.482641012418654,0.021621154717671,0.462615588703257,0.503533284560203
"2750","Diploid",171.3,740,1,0,0.481988794834304,0.0216634012313514,0.461952180518075,0.502894472941524
"2751","Diploid",171.6333333,739,1,0,0.481336577249954,0.0217056796739844,0.461288850152169,0.502255583507543
"2752","Diploid",172,738,1,0,0.480684359665605,0.0217479903231282,0.460625597466352,0.501616616397465
"2753","Diploid",172.3,737,0,1,0.480684359665605,0.0217479903231282,0.460625597466352,0.501616616397465
"2754","Diploid",172.8,736,1,0,0.480031255916059,0.021790448563718,0.459961469437211,0.500976759940987
"2755","Diploid",172.8666667,735,1,0,0.479378152166514,0.0218329395887144,0.459297419234149,0.500336825662475
"2756","Diploid",172.9,734,2,0,0.478071944667422,0.0219180211127784,0.457969551759043,0.499056724186638
"2757","Diploid",172.9666667,732,1,0,0.477418840917877,0.0219606121728998,0.457305734216381,0.498416557259964
"2758","Diploid",173.0333333,731,1,0,0.476765737168331,0.0220032371395573,0.456641993958551,0.497776313052572
"2759","Diploid",173.2,730,1,0,0.476112633418785,0.022045896293955,0.455978330853202,0.497135991696827
"2760","Diploid",173.6,729,1,0,0.47545952966924,0.0220885899175873,0.455314744769154,0.496495593323929
"2761","Diploid",173.6333333,728,0,1,0.47545952966924,0.0220885899175873,0.455314744769154,0.496495593323929
"2762","Diploid",173.8333333,727,1,0,0.474805527565155,0.0221314358873297,0.454650270567579,0.495854294169866
"2763","Diploid",173.9,726,1,1,0.474151525461071,0.0221743169216779,0.453985873550846,0.495212917835165
"2764","Diploid",173.9333333,724,0,1,0.474151525461071,0.0221743169216779,0.453985873550846,0.495212917835165
"2765","Diploid",174.1333333,723,1,0,0.473495714222536,0.0222174710022514,0.453319610351719,0.494569805204676
"2766","Diploid",174.2666667,722,0,1,0.473495714222536,0.0222174710022514,0.453319610351719,0.494569805204676
"2767","Diploid",174.5,721,1,0,0.472838993398371,0.0222607806380117,0.452652447846501,0.493925780677104
"2768","Diploid",174.5666667,720,1,0,0.472182272574207,0.0223041262969306,0.451985363422946,0.493281678072198
"2769","Diploid",174.6333333,719,0,1,0.472182272574207,0.0223041262969306,0.451985363422946,0.493281678072198
"2770","Diploid",174.8,718,1,0,0.471524637097084,0.0223476291622247,0.45131737455835,0.49263665864207
"2771","Diploid",174.8333333,717,0,1,0.471524637097084,0.0223476291622247,0.45131737455835,0.49263665864207
"2772","Diploid",175.1,716,1,0,0.470866083134658,0.0223912903397946,0.450648477435521,0.491990718593514
"2773","Diploid",175.1666667,715,0,1,0.470866083134658,0.0223912903397946,0.450648477435521,0.491990718593514
"2774","Diploid",175.3,714,1,0,0.470206606827747,0.0224351109462571,0.449978668210705,0.491343854106735
"2775","Diploid",175.3333333,713,0,1,0.470206606827747,0.0224351109462571,0.449978668210705,0.491343854106735
"2776","Diploid",175.6333333,712,0,2,0.470206606827747,0.0224351109462571,0.449978668210705,0.491343854106735
"2777","Diploid",175.7,710,0,1,0.470206606827747,0.0224351109462571,0.449978668210705,0.491343854106735
"2778","Diploid",175.8,709,0,1,0.470206606827747,0.0224351109462571,0.449978668210705,0.491343854106735
"2779","Diploid",175.9,708,1,0,0.469542473202284,0.022479590335262,0.449303933994022,0.49069264135099
"2780","Diploid",175.9666667,707,1,0,0.468878339576821,0.0225241075192923,0.448629280763567,0.49004134761364
"2781","Diploid",176.0333333,706,1,0,0.468214205951358,0.0225686628082358,0.447954708382384,0.489389973031662
"2782","Diploid",176.0666667,705,0,1,0.468214205951358,0.0225686628082358,0.447954708382384,0.489389973031662
"2783","Diploid",176.1,704,2,0,0.466884051957178,0.0226581424657611,0.446603778921515,0.488085251984087
"2784","Diploid",176.2666667,702,1,0,0.466218974960088,0.022702940757424,0.445928435611809,0.487432770046654
"2785","Diploid",176.3666667,701,1,1,0.465553897962998,0.0227477784424926,0.445253173070708,0.486780207345367
"2786","Diploid",176.4333333,699,0,1,0.465553897962998,0.0227477784424926,0.445253173070708,0.486780207345367
"2787","Diploid",176.5,698,0,2,0.465553897962998,0.0227477784424926,0.445253173070708,0.486780207345367
"2788","Diploid",176.6,696,0,1,0.465553897962998,0.0227477784424926,0.445253173070708,0.486780207345367
"2789","Diploid",176.7,695,0,1,0.465553897962998,0.0227477784424926,0.445253173070708,0.486780207345367
"2790","Diploid",176.7666667,694,0,1,0.465553897962998,0.0227477784424926,0.445253173070708,0.486780207345367
"2791","Diploid",176.9,693,1,0,0.464882103016443,0.0227935667737544,0.444570772980794,0.48612140707308
"2792","Diploid",177.1,692,0,1,0.464882103016443,0.0227935667737544,0.444570772980794,0.48612140707308
"2793","Diploid",177.2,691,0,1,0.464882103016443,0.0227935667737544,0.444570772980794,0.48612140707308
"2794","Diploid",177.2666667,690,0,1,0.464882103016443,0.0227935667737544,0.444570772980794,0.48612140707308
"2795","Diploid",177.3333333,689,0,1,0.464882103016443,0.0227935667737544,0.444570772980794,0.48612140707308
"2796","Diploid",177.5,688,0,1,0.464882103016443,0.0227935667737544,0.444570772980794,0.48612140707308
"2797","Diploid",177.5333333,687,0,1,0.464882103016443,0.0227935667737544,0.444570772980794,0.48612140707308
"2798","Diploid",177.6,686,0,1,0.464882103016443,0.0227935667737544,0.444570772980794,0.48612140707308
"2799","Diploid",177.6333333,685,0,1,0.464882103016443,0.0227935667737544,0.444570772980794,0.48612140707308
"2800","Diploid",177.9,684,0,1,0.464882103016443,0.0227935667737544,0.444570772980794,0.48612140707308
"2801","Diploid",178.1,683,1,0,0.464201455720664,0.0228406108227305,0.443878934504142,0.485454421787104
"2802","Diploid",178.1666667,682,1,0,0.463520808424886,0.0228876959114608,0.443187184175389,0.484787348358507
"2803","Diploid",178.4,681,0,1,0.463520808424886,0.0228876959114608,0.443187184175389,0.484787348358507
"2804","Diploid",178.5,680,0,1,0.463520808424886,0.0228876959114608,0.443187184175389,0.484787348358507
"2805","Diploid",178.5666667,679,1,0,0.462838156276985,0.0229351003431242,0.442493364053441,0.484118353648366
"2806","Diploid",178.6333333,678,0,1,0.462838156276985,0.0229351003431242,0.442493364053441,0.484118353648366
"2807","Diploid",178.7333333,677,1,1,0.462154495780269,0.0229826868344737,0.441798547444225,0.483448348134008
"2808","Diploid",178.8,675,0,1,0.462154495780269,0.0229826868344737,0.441798547444225,0.483448348134008
"2809","Diploid",179.1,674,1,0,0.46146880661739,0.0230305985582021,0.441101636279458,0.482776398829684
"2810","Diploid",179.4333333,673,0,1,0.46146880661739,0.0230305985582021,0.441101636279458,0.482776398829684
"2811","Diploid",179.7,672,0,1,0.46146880661739,0.0230305985582021,0.441101636279458,0.482776398829684
"2812","Diploid",179.8,671,0,1,0.46146880661739,0.0230305985582021,0.441101636279458,0.482776398829684
"2813","Diploid",180.5666667,670,0,1,0.46146880661739,0.0230305985582021,0.441101636279458,0.482776398829684
"2814","Diploid",180.6333333,669,0,1,0.46146880661739,0.0230305985582021,0.441101636279458,0.482776398829684
"2815","Diploid",180.7,668,0,1,0.46146880661739,0.0230305985582021,0.441101636279458,0.482776398829684
"2816","Diploid",180.7333333,667,1,0,0.460776949336105,0.0230794193306064,0.440398172109385,0.482098724485062
"2817","Diploid",180.7666667,666,1,0,0.460085092054819,0.0231282834130142,0.439694801195268,0.481420956890244
"2818","Diploid",180.8333333,665,1,0,0.459393234773534,0.0231771911913849,0.438991523365563,0.480743096216801
"2819","Diploid",181.2333333,664,1,0,0.458701377492248,0.0232261430521546,0.438288338450389,0.480065142634642
"2820","Diploid",181.4666667,663,0,1,0.458701377492248,0.0232261430521546,0.438288338450389,0.480065142634642
"2821","Diploid",181.8,662,0,1,0.458701377492248,0.0232261430521546,0.438288338450389,0.480065142634642
"2822","Diploid",181.8666667,661,0,1,0.458701377492248,0.0232261430521546,0.438288338450389,0.480065142634642
"2823","Diploid",182.1,660,0,2,0.458701377492248,0.0232261430521546,0.438288338450389,0.480065142634642
"2824","Diploid",182.2333333,658,0,1,0.458701377492248,0.0232261430521546,0.438288338450389,0.480065142634642
"2825","Diploid",182.2666667,657,1,0,0.458003201879627,0.0232760381027547,0.437578438929537,0.479381327483023
"2826","Diploid",182.3333333,656,1,0,0.457305026267005,0.0233259782883882,0.436868635409763,0.47869741633641
"2827","Diploid",182.5,655,0,1,0.457305026267005,0.0233259782883882,0.436868635409763,0.47869741633641
"2828","Diploid",182.6,654,1,1,0.456605783107576,0.0233761169463576,0.436157777239339,0.478012435057132
"2829","Diploid",182.8333333,652,0,1,0.456605783107576,0.0233761169463576,0.436157777239339,0.478012435057132
"2830","Diploid",182.9,651,0,2,0.456605783107576,0.0233761169463576,0.436157777239339,0.478012435057132
"2831","Diploid",182.9333333,649,0,1,0.456605783107576,0.0233761169463576,0.436157777239339,0.478012435057132
"2832","Diploid",183.2,648,1,0,0.455901144553397,0.0234270787987407,0.435441198732204,0.477322435750786
"2833","Diploid",183.2666667,647,0,1,0.455901144553397,0.0234270787987407,0.435441198732204,0.477322435750786
"2834","Diploid",183.3,646,0,1,0.455901144553397,0.0234270787987407,0.435441198732204,0.477322435750786
"2835","Diploid",183.4333333,645,0,1,0.455901144553397,0.0234270787987407,0.435441198732204,0.477322435750786
"2836","Diploid",183.7,644,0,1,0.455901144553397,0.0234270787987407,0.435441198732204,0.477322435750786
"2837","Diploid",183.9,643,0,1,0.455901144553397,0.0234270787987407,0.435441198732204,0.477322435750786
"2838","Diploid",183.9666667,642,0,1,0.455901144553397,0.0234270787987407,0.435441198732204,0.477322435750786
"2839","Diploid",184.1666667,641,0,1,0.455901144553397,0.0234270787987407,0.435441198732204,0.477322435750786
"2840","Diploid",184.2666667,640,0,1,0.455901144553397,0.0234270787987407,0.435441198732204,0.477322435750786
"2841","Diploid",184.3,639,0,1,0.455901144553397,0.0234270787987407,0.435441198732204,0.477322435750786
"2842","Diploid",184.3333333,638,0,2,0.455901144553397,0.0234270787987407,0.435441198732204,0.477322435750786
"2843","Diploid",184.4,636,0,1,0.455901144553397,0.0234270787987407,0.435441198732204,0.477322435750786
"2844","Diploid",184.5,635,0,1,0.455901144553397,0.0234270787987407,0.435441198732204,0.477322435750786
"2845","Diploid",184.7,634,1,0,0.455182057574607,0.0234801998662706,0.434709120700191,0.476619182050121
"2846","Diploid",184.7666667,633,0,1,0.455182057574607,0.0234801998662706,0.434709120700191,0.476619182050121
"2847","Diploid",184.8,632,1,1,0.454461832799963,0.0235335368916379,0.433975920185317,0.475914786663063
"2848","Diploid",185,630,1,0,0.453740464811392,0.0235870916088732,0.433241591790593,0.475209244237958
"2849","Diploid",185.1333333,629,0,1,0.453740464811392,0.0235870916088732,0.433241591790593,0.475209244237958
"2850","Diploid",185.1666667,628,0,1,0.453740464811392,0.0235870916088732,0.433241591790593,0.475209244237958
"2851","Diploid",185.3,627,0,1,0.453740464811392,0.0235870916088732,0.433241591790593,0.475209244237958
"2852","Diploid",185.3333333,626,0,1,0.453740464811392,0.0235870916088732,0.433241591790593,0.475209244237958
"2853","Diploid",185.5,625,0,1,0.453740464811392,0.0235870916088732,0.433241591790593,0.475209244237958
