"","Event","time","n.risk","n.event","surv","std.err","lower","upper"
"515","WT",25.53,1601,0,0.94671675344137,0.00536455930752854,0.93681479624816,0.956723372470248
"516","WT",25.72,1600,0,0.94671675344137,0.00536455930752854,0.93681479624816,0.956723372470248
"517","WT",25.79,1599,1,0.946124685427961,0.00540091242804525,0.936162216138689,0.956193173516783
"518","WT",25.82,1598,1,0.945532617414551,0.00543706756109579,0.935510087287088,0.955662523305805
"519","WT",25.89,1597,0,0.945532617414551,0.00543706756109579,0.935510087287088,0.955662523305805
"520","WT",25.9,1596,0,0.945532617414551,0.00543706756109579,0.935510087287088,0.955662523305805
"521","WT",25.92,1595,0,0.945532617414551,0.00543706756109579,0.935510087287088,0.955662523305805
"522","WT",25.99,1594,0,0.945532617414551,0.00543706756109579,0.935510087287088,0.955662523305805
"523","WT",26,1593,0,0.945532617414551,0.00543706756109579,0.935510087287088,0.955662523305805
"524","WT",26.02,1591,2,0.944344015758468,0.00550933861035292,0.934201746871006,0.954596395356522
"525","WT",26.12,1589,0,0.944344015758468,0.00550933861035292,0.934201746871006,0.954596395356522
"526","WT",26.137,1588,1,0.943749340685572,0.00554523333652334,0.933547779007723,0.954062382314428
"527","WT",26.2,1587,1,0.943154665612676,0.00558094203238258,0.932894238679151,0.953527941737989
"528","WT",26.38,1585,0,0.943154665612676,0.00558094203238258,0.932894238679151,0.953527941737989
"529","WT",26.4,1584,0,0.943154665612676,0.00558094203238258,0.932894238679151,0.953527941737989
"530","WT",26.48,1582,0,0.943154665612676,0.00558094203238258,0.932894238679151,0.953527941737989
"531","WT",26.5,1581,1,0.94255810984695,0.00561669274842157,0.932238848374303,0.952991598652567
"532","WT",26.56,1579,0,0.94255810984695,0.00561669274842157,0.932238848374303,0.952991598652567
"533","WT",26.6,1578,0,0.94255810984695,0.00561669274842157,0.932238848374303,0.952991598652567
"534","WT",26.64,1577,1,0.941960419225614,0.0056523972722372,0.931582507321269,0.952453941990671
"535","WT",26.68,1576,0,0.941960419225614,0.0056523972722372,0.931582507321269,0.952453941990671
"536","WT",26.7,1575,0,0.941960419225614,0.0056523972722372,0.931582507321269,0.952453941990671
"537","WT",26.8,1574,0,0.941960419225614,0.0056523972722372,0.931582507321269,0.952453941990671
"538","WT",26.91,1573,0,0.941960419225614,0.0056523972722372,0.931582507321269,0.952453941990671
"539","WT",26.94,1572,0,0.941960419225614,0.0056523972722372,0.931582507321269,0.952453941990671
"540","WT",26.97,1571,1,0.941360826342593,0.00568814843811593,0.930924287286742,0.951914368842175
"541","WT",27,1570,1,0.940761233459573,0.00572372144633639,0.93026647975236,0.951374383193915
"542","WT",27.025,1568,0,0.940761233459573,0.00572372144633639,0.93026647975236,0.951374383193915
"543","WT",27.058,1567,1,0.940160875301653,0.0057592098512236,0.929608156878915,0.950833385988784
"544","WT",27.1,1566,1,0.939560517143734,0.00579452584827552,0.928950234986985,0.950291987802521
"545","WT",27.23,1564,0,0.939560517143734,0.00579452584827552,0.928950234986985,0.950291987802521
"546","WT",27.3,1563,0,0.939560517143734,0.00579452584827552,0.928950234986985,0.950291987802521
