"","Event","time","n.risk","n.event","surv","std.err","lower","upper"
"1872","Unaltered",85.36666667,1864,0,0.717843875189985,0.0111170650802418,0.702371912910856,0.733656656360596
"1873","Unaltered",85.381,1863,0,0.717843875189985,0.0111170650802418,0.702371912910856,0.733656656360596
"1874","Unaltered",85.4,1862,2,0.717072829137149,0.0111430075188932,0.701581811799166,0.732905890145778
"1875","Unaltered",85.5,1859,1,0.716687098728791,0.0111559909519437,0.701186571010255,0.732530283265765
"1876","Unaltered",85.56666667,1857,1,0.716301160603466,0.0111689872325934,0.70079112901643,0.732154462916787
"1877","Unaltered",85.58,1856,0,0.716301160603466,0.0111689872325934,0.70079112901643,0.732154462916787
"1878","Unaltered",85.6,1855,1,0.715915014425243,0.0111819964063867,0.700395485471177,0.731778428775421
"1879","Unaltered",85.73333333,1854,2,0.715142722068797,0.0112080114786735,0.69960426203103,0.731026296842779
"1880","Unaltered",85.81,1852,0,0.715142722068797,0.0112080114786735,0.69960426203103,0.731026296842779
"1881","Unaltered",85.86666667,1851,1,0.714756367275675,0.0112210314824454,0.699208458722397,0.730650006000501
"1882","Unaltered",85.93333333,1850,1,0.714370012482553,0.0112340504551455,0.698812676570938,0.730273694001198
"1883","Unaltered",85.96666667,1849,0,0.714370012482553,0.0112340504551455,0.698812676570938,0.730273694001198
"1884","Unaltered",86,1848,0,0.714370012482553,0.0112340504551455,0.698812676570938,0.730273694001198
"1885","Unaltered",86.01,1847,0,0.714370012482553,0.0112340504551455,0.698812676570938,0.730273694001198
"1886","Unaltered",86.06666667,1846,2,0.713596047138585,0.0112601700498746,0.698019831443667,0.729519843925681
"1887","Unaltered",86.1,1844,1,0.713209064466601,0.0112732283622245,0.697623440664732,0.72914288710345
"1888","Unaltered",86.13333333,1841,0,0.713209064466601,0.0112732283622245,0.697623440664732,0.72914288710345
"1889","Unaltered",86.23333333,1840,2,0.712433837222616,0.0112994273196182,0.696829371897072,0.728387741518325
"1890","Unaltered",86.36666667,1838,1,0.712046223600623,0.011312525388444,0.696432369328518,0.728010136910716
"1891","Unaltered",86.37,1837,0,0.712046223600623,0.011312525388444,0.696432369328518,0.728010136910716
"1892","Unaltered",86.4,1836,0,0.712046223600623,0.011312525388444,0.696432369328518,0.728010136910716
"1893","Unaltered",86.47,1835,0,0.712046223600623,0.011312525388444,0.696432369328518,0.728010136910716
"1894","Unaltered",86.5,1833,0,0.712046223600623,0.011312525388444,0.696432369328518,0.728010136910716
"1895","Unaltered",86.53333333,1832,1,0.71165755208119,0.0113256941192423,0.69603425561361,0.727631531565513
"1896","Unaltered",86.6,1831,1,0.711268880561758,0.011338861923121,0.695636163249109,0.727252904870058
"1897","Unaltered",86.7,1829,1,0.710879996537394,0.0113520432242827,0.695237864748062,0.726874060088963
"1898","Unaltered",86.8,1828,0,0.710879996537394,0.0113520432242827,0.695237864748062,0.726874060088963
"1899","Unaltered",86.83333333,1827,0,0.710879996537394,0.0113520432242827,0.695237864748062,0.726874060088963
"1900","Unaltered",86.89,1826,0,0.710879996537394,0.0113520432242827,0.695237864748062,0.726874060088963
"1901","Unaltered",86.9,1824,1,0.710490259697187,0.0113652814966306,0.694838674746713,0.726494404342976
"1902","Unaltered",87,1821,2,0.70970992992267,0.0113918135295711,0.694039442812141,0.72573423578057
"1903","Unaltered",87.06,1819,0,0.70970992992267,0.0113918135295711,0.694039442812141,0.72573423578057
"1904","Unaltered",87.09,1818,0,0.70970992992267,0.0113918135295711,0.694039442812141,0.72573423578057
"1905","Unaltered",87.1,1817,1,0.709319335574887,0.0114051074487669,0.693639399409952,0.725353721614419
"1906","Unaltered",87.16,1813,0,0.709319335574887,0.0114051074487669,0.693639399409952,0.725353721614419
"1907","Unaltered",87.19,1812,0,0.709319335574887,0.0114051074487669,0.693639399409952,0.725353721614419
"1908","Unaltered",87.23333333,1811,2,0.708535990091094,0.0114318396629669,0.692837068676404,0.724590631695604
"1909","Unaltered",87.46666667,1809,1,0.708144317349197,0.0114452044824376,0.692435935870787,0.724209054175283
"1910","Unaltered",87.53333333,1808,1,0.7077526446073,0.0114585684801086,0.692034824719172,0.723827455001125
"1911","Unaltered",87.6,1807,0,0.7077526446073,0.0114585684801086,0.692034824719172,0.723827455001125
"1912","Unaltered",87.7,1806,1,0.707360754992346,0.0114719464815922,0.691633503070391,0.723445633391212
"1913","Unaltered",87.73333333,1805,1,0.706968865377392,0.0114853237060752,0.691232203043868,0.723063790159206
"1914","Unaltered",87.8,1804,0,0.706968865377392,0.0114853237060752,0.691232203043868,0.723063790159206
"1915","Unaltered",87.83333333,1802,0,0.706968865377392,0.0114853237060752,0.691232203043868,0.723063790159206
"1916","Unaltered",87.9,1801,1,0.706576322975739,0.0114987447678468,0.690830225989749,0.722681320833411
"1917","Unaltered",88,1800,0,0.706576322975739,0.0114987447678468,0.690830225989749,0.722681320833411
"1918","Unaltered",88.1,1796,1,0.706182906314839,0.0115122249044966,0.690427334910199,0.722298020306707
"1919","Unaltered",88.2,1793,0,0.706182906314839,0.0115122249044966,0.690427334910199,0.722298020306707
"1920","Unaltered",88.23333333,1792,0,0.706182906314839,0.0115122249044966,0.690427334910199,0.722298020306707
"1921","Unaltered",88.3,1791,0,0.706182906314839,0.0115122249044966,0.690427334910199,0.722298020306707
"1922","Unaltered",88.33333333,1790,1,0.705788390724719,0.0115257796625002,0.690023289335164,0.721913680568293
"1923","Unaltered",88.4,1789,3,0.704604843954359,0.0115664393271363,0.68881128471472,0.720760529249409
"1924","Unaltered",88.46666667,1785,0,0.704604843954359,0.0115664393271363,0.68881128471472,0.720760529249409
"1925","Unaltered",88.5,1784,0,0.704604843954359,0.0115664393271363,0.68881128471472,0.720760529249409
"1926","Unaltered",88.53,1783,0,0.704604843954359,0.0115664393271363,0.68881128471472,0.720760529249409
"1927","Unaltered",88.6,1782,0,0.704604843954359,0.0115664393271363,0.68881128471472,0.720760529249409
"1928","Unaltered",88.66666667,1780,1,0.704208998536407,0.0115800825919255,0.688405903651105,0.72037487039185
"1929","Unaltered",88.8,1779,1,0.703813153118455,0.0115937251212585,0.688000544766443,0.719989189355513
"1930","Unaltered",88.83333333,1778,1,0.703417307700503,0.0116073669435611,0.687595208019828,0.7196034861813
"1931","Unaltered",88.93,1777,0,0.703417307700503,0.0116073669435611,0.687595208019828,0.7196034861813
"1932","Unaltered",88.93333333,1776,1,0.703021239396618,0.0116210234484555,0.687189654814266,0.719217554542989
"1933","Unaltered",88.99,1775,0,0.703021239396618,0.0116210234484555,0.687189654814266,0.719217554542989
"1934","Unaltered",89.03333333,1774,1,0.702624947829878,0.0116346946880269,0.686783884762884,0.71883139407586
"1935","Unaltered",89.09,1773,1,0.702228656263138,0.0116483652853177,0.68637813682721,0.718445211493199
"1936","Unaltered",89.1,1772,2,0.701436073129658,0.011675704666265,0.685566707141349,0.717672780142914
"1937","Unaltered",89.2,1770,0,0.701436073129658,0.011675704666265,0.685566707141349,0.717672780142914
"1938","Unaltered",89.33333333,1769,1,0.701039557542813,0.0116893889597793,0.685160785612558,0.717286323969115
"1939","Unaltered",89.36666667,1768,1,0.700643041955967,0.0117030727139423,0.684754886088403,0.716899845790856
"1940","Unaltered",89.39,1767,0,0.700643041955967,0.0117030727139423,0.684754886088403,0.716899845790856
"1941","Unaltered",89.5,1766,0,0.700643041955967,0.0117030727139423,0.684754886088403,0.716899845790856
"1942","Unaltered",89.53333333,1765,1,0.700246077059675,0.011716786975266,0.684348527815218,0.716512929461379
"1943","Unaltered",89.6,1764,2,0.69945214726709,0.0117442140173502,0.683535877302596,0.715739030769212
"1944","Unaltered",89.76666667,1762,0,0.69945214726709,0.0117442140173502,0.683535877302596,0.715739030769212
"1945","Unaltered",89.8,1761,0,0.69945214726709,0.0117442140173502,0.683535877302596,0.715739030769212
"1946","Unaltered",89.9,1760,1,0.699054731274325,0.0117579580282709,0.683129102424994,0.715351630580947
"1947","Unaltered",89.96666667,1759,1,0.698657315281559,0.011771701600997,0.682722349552674,0.714964208387581
"1948","Unaltered",90,1757,1,0.698259673098701,0.0117854604073492,0.68231537670039,0.714576554662639
"1949","Unaltered",90.13333333,1756,1,0.697862030915843,0.0117992188219903,0.681908425824355,0.71418887896163
"1950","Unaltered",90.2,1755,0,0.697862030915843,0.0117992188219903,0.681908425824355,0.71418887896163
"1951","Unaltered",90.23333333,1753,1,0.697463935062497,0.0118130082747249,0.681501011654114,0.713800760958748
"1952","Unaltered",90.26666667,1752,1,0.697065839209151,0.0118267973724775,0.681093619481589,0.713412620958333
