,0,0
610,RCAN1,0.44556814
611,CACNG4,0.4569777
612,CCNB1,0.4580458
613,FGF11,0.46143037
614,CHML,0.4622201
615,FAM114A1,0.47032255
616,TMEM55A,0.47181645
617,SASH1,0.47314203
618,APAF1,0.47484758
619,EPHB2,0.47498965
620,SMC5,0.47639245
621,TLE6,0.47683427
622,BRS3,0.48415148
623,TRIM60,0.48733976
624,DPF1,0.5002055
625,INADL,0.5020277
626,EFNA2,0.5042274
627,EPHB6,0.5066715
628,CCDC59,0.51385826
629,IL5RA,0.51878256
630,MRRF,0.51994085
631,HELLS,0.52474695
632,CTBP1,0.525318
633,GRIA4,0.5260983
634,PDHA1,0.5280949
635,YTHDF1,0.52880704
636,MBOAT1,0.5293257
637,TNXB,0.52991325
638,MAPT,0.53015274
639,BIRC5,0.53585124
640,POLR1A,0.54025245
641,ITGB2,0.547251
642,POLE,0.5475942
643,ACY3,0.54837006
644,CENPO,0.5493297
645,NUP160,0.54987
646,WDR78,0.56126475
647,KRT27,0.570228
648,IL33,0.57381105
649,TRIP13,0.5786299
650,STRA8,0.5792781
651,HSD3B2,0.58465695
652,STX1B,0.5867953
653,AMPH,0.58784986
654,TXNDC16,0.5928541
655,ZKSCAN3,0.5961547
656,ZWINT,0.5996737
657,ZBTB20,0.60452944
658,MPV17,0.6082127
659,GDPD2,0.6182673
660,MYH3,0.6209072
661,KCNK2,0.6323688
662,MYL3,0.6339715
663,PCDHB2,0.6348489
664,PRR13,0.63835615
665,ECHDC3,0.64519846
666,LAGE3,0.6470346
667,KLHL7,0.6517149
668,RDH12,0.6704605
669,IGFBP4,0.6723034
670,KIF2C,0.67376304
671,MED28,0.6751791
672,TFRC,0.6763227
673,AIP,0.6773559
674,PRLR,0.6798435
675,STK32B,0.6923947
676,SLC25A15,0.6937196
677,SLC35E4,0.7060592
678,ALK,0.70633906
679,TPRA1,0.7150808
680,MYL7,0.71604216
681,COL17A1,0.71719307
682,GDF9,0.7193425
683,PCDHB5,0.721361
684,ARFRP1,0.7282548
685,RCN1,0.73200375
686,MOGAT1,0.7346259
687,FAM134B,0.74057615
688,TRAPPC2L,0.74170446
689,CPLX2,0.7453601
690,CTSZ,0.74948657
691,SLC24A3,0.75082004
692,RNFT1,0.75266653
693,OIT3,0.7577558
694,CNN1,0.76553714
695,MYT1,0.7678307
696,PPT1,0.7718528
697,SCN10A,0.774621
698,HERPUD2,0.7785949
699,SLC26A3,0.7922889
700,IER2,0.7985607
