,0,0
762,CHST7,1.3360596
763,HYI,1.3442199
764,IGFBP6,1.3596264
765,DDT,1.3625875
766,ROPN1,1.3629307
767,FANCE,1.3779209
768,STK10,1.3839246
769,EN2,1.3944408
770,PRMT7,1.3953234
771,HMG20A,1.3988671
772,GRASP,1.3993703
773,S100A8,1.4080925
774,SLN,1.4087496
775,MRAS,1.4276131
776,TFEC,1.4363284
777,CACNA1S,1.4499667
778,ZFP90,1.4617492
779,TRIM27,1.469726
780,FABP3,1.4789644
781,LYRM5,1.4834594
782,EPRS,1.4837306
783,GBA2,1.483768
784,CDH1,1.489869
785,SAR1A,1.4927719
786,STIP1,1.495161
787,MRPS23,1.4981809
788,RASSF2,1.5001776
789,RAD54L,1.5009788
790,CASP9,1.5059217
791,PAK2,1.5139263
792,ME2,1.5229487
793,CLDN5,1.538995
794,KHDRBS1,1.5403261
795,CASP3,1.5569851
796,PRKCZ,1.5576264
797,PHTF1,1.5643898
798,ZBTB20,1.5756481
799,CD38,1.5906765
800,KRT14,1.5976326
801,HFE,1.6284333
802,RPRM,1.6321238
803,PPRC1,1.6456885
804,CD244,1.6460823
805,MTL5,1.6583763
806,PANK1,1.6606009
807,KRT80,1.660603
808,HNRNPH3,1.664559
809,SLC39A6,1.6979575
810,SMPD1,1.7026985
811,MRPS5,1.7141756
812,SURF1,1.718881
813,NDC80,1.7203549
814,JAM2,1.7248325
815,LPAR3,1.7273655
816,ITCH,1.7376138
817,NEK6,1.7386642
818,MMP19,1.744875
819,CSGALNACT2,1.7493705
820,VCAM1,1.7615408
821,SGCA,1.7656639
822,THPO,1.7712799
823,ZSCAN21,1.7777275
824,CD163,1.7862101
825,CPSF7,1.8128583
826,SAMSN1,1.8154992
827,PLAT,1.8340338
828,FAM64A,1.8364377
829,DAPK3,1.8454996
830,ABCB6,1.8465999
831,PCSK1,1.8472874
832,KCNC4,1.853936
833,GPX2,1.8766572
834,PRSS8,1.8797383
835,MRPL16,1.8865834
836,USP38,1.8901005
837,MARCKSL1,1.8937382
838,SRPX,1.8958582
839,SLC43A3,1.9162031
840,DGKA,1.956957
841,THBS4,1.9811647
842,NQO2,1.9997891
843,DMKN,2.017558
844,MAK,2.0177736
845,SRD5A2,2.0247097
846,KDM5B,2.0291488
847,HHEX,2.0315042
848,ROBO3,2.0361419
849,WASF1,2.0439494
850,STX1A,2.0471177
851,TGFB3,2.0530972
852,CCNA2,2.0546467
853,STEAP3,2.057615
854,ITPR3,2.059171
855,DCAF11,2.074472
856,SNF8,2.0866163
857,PEG3,2.088451
858,PPT1,2.1006918
859,DLGAP5,2.1040664
860,NR2F1,2.1095822
861,CDADC1,2.119818
862,HTRA3,2.123014
863,OSR1,2.1299164
864,STARD10,2.1649795
865,PYCRL,2.1696548
866,HSD11B2,2.1764371
867,CALN1,2.180331
868,SLC34A2,2.1821024
869,CLOCK,2.195402
870,CADM4,2.2095566
871,EIF2B5,2.2127922
872,RHOJ,2.2211442
873,ZMAT5,2.2221391
874,ZMIZ1,2.2296033
875,PTGDR,2.23684
876,ALDOC,2.247957
877,LRRC56,2.2483935
878,CHAD,2.249833
879,COX17,2.2747498
